#,IBk-1-Holdout,IBk-1-Holdout-gen,IBk-1-CV,IBk-1-CV-gen,IBk-1-LOOCV,IBk-1-LOOCV-gen,IBk-1-Resample,IBk-1-Resample-gen,IBk-1-ResampleBootstrap-gen,IBk-3-Holdout,IBk-3-Holdout-gen,IBk-3-CV,IBk-3-CV-gen,IBk-3-LOOCV,IBk-3-LOOCV-gen,IBk-3-Resample,IBk-3-Resample-gen,IBk-3-ResampleBootstrap-gen,IBk-5-Holdout,IBk-5-Holdout-gen,IBk-5-CV,IBk-5-CV-gen,IBk-5-LOOCV,IBk-5-LOOCV-gen,IBk-5-Resample,IBk-5-Resample-gen,IBk-5-ResampleBootstrap-gen,IBk-10-Holdout,IBk-10-Holdout-gen,IBk-10-CV,IBk-10-CV-gen,IBk-10-LOOCV,IBk-10-LOOCV-gen,IBk-10-Resample,IBk-10-Resample-gen,IBk-10-ResampleBootstrap-gen,J48-2-Holdout,J48-2-Holdout-gen,J48-2-CV,J48-2-CV-gen,J48-2-LOOCV,J48-2-LOOCV-gen,J48-2-Resample,J48-2-Resample-gen,J48-2-ResampleBootstrap-gen,J48-5-Holdout,J48-5-Holdout-gen,J48-5-CV,J48-5-CV-gen,J48-5-LOOCV,J48-5-LOOCV-gen,J48-5-Resample,J48-5-Resample-gen,J48-5-ResampleBootstrap-gen,J48-10-Holdout,J48-10-Holdout-gen,J48-10-CV,J48-10-CV-gen,J48-10-LOOCV,J48-10-LOOCV-gen,J48-10-Resample,J48-10-Resample-gen,J48-10-ResampleBootstrap-gen,J48-30-Holdout,J48-30-Holdout-gen,J48-30-CV,J48-30-CV-gen,J48-30-LOOCV,J48-30-LOOCV-gen,J48-30-Resample,J48-30-Resample-gen,J48-30-ResampleBootstrap-gen,NBC--Holdout,NBC--Holdout-gen,NBC--CV,NBC--CV-gen,NBC--LOOCV,NBC--LOOCV-gen,NBC--Resample,NBC--Resample-gen,NBC--ResampleBootstrap-gen,SMO-1-P-Holdout,SMO-1-P-Holdout-gen,SMO-1-P-CV,SMO-1-P-CV-gen,SMO-1-P-LOOCV,SMO-1-P-LOOCV-gen,SMO-1-P-Resample,SMO-1-P-Resample-gen,SMO-1-P-ResampleBootstrap-gen,SMO-5-P-Holdout,SMO-5-P-Holdout-gen,SMO-5-P-CV,SMO-5-P-CV-gen,SMO-5-P-LOOCV,SMO-5-P-LOOCV-gen,SMO-5-P-Resample,SMO-5-P-Resample-gen,SMO-5-P-ResampleBootstrap-gen,SMO-1-RBF-Holdout,SMO-1-RBF-Holdout-gen,SMO-1-RBF-CV,SMO-1-RBF-CV-gen,SMO-1-RBF-LOOCV,SMO-1-RBF-LOOCV-gen,SMO-1-RBF-Resample,SMO-1-RBF-Resample-gen,SMO-1-RBF-ResampleBootstrap-gen,SMO-5-RBF-Holdout,SMO-5-RBF-Holdout-gen,SMO-5-RBF-CV,SMO-5-RBF-CV-gen,SMO-5-RBF-LOOCV,SMO-5-RBF-LOOCV-gen,SMO-5-RBF-Resample,SMO-5-RBF-Resample-gen,SMO-5-RBF-ResampleBootstrap-gen,
J48-10-CV,6.7086624975118135E-18,1.2192837628897686E-5,6.7086624975118135E-18,5.888013690895441E-12,6.7086624975118135E-18,6.7086624975118135E-18,6.7086624975118135E-18,1.4456806279978663E-6,4.3086496279131845E-4,8.225383489730899E-6,7.356926833824554E-5,1.270161637335368E-13,1.140595719644019E-8,6.7086624975118135E-18,6.7086624975118135E-18,4.832024812748814E-11,2.627894839949109E-4,0.3739784985877064,5.423760498674695E-6,2.342831599372761E-5,1.3793025799405345E-11,7.58242156993058E-8,6.7086624975118135E-18,6.7086624975118135E-18,9.45021235135474E-8,2.041044684897577E-4,0.13701124144433424,0.049893091057393604,1.8104448044881805E-7,4.453162778712404E-9,1.4523391959940179E-5,6.7086624975118135E-18,6.7086624975118135E-18,1.4703753134398592E-6,0.003759563133533838,0.10065028114912423,0.10742806702853357,9.686657649653218E-4,3.233155959561211E-8,5.328278458325827E-8,6.7086624975118135E-18,6.7086624975118135E-18,4.460919141138424E-9,0.0020618500214651106,0.005405791435484332,0.13054631165937378,4.349681226099578E-5,0.017748410101897396,1.2478052363709399E-5,6.7086624975118135E-18,6.7086624975118135E-18,2.1575233502477337E-6,0.0022864263975848178,0.014000245308708942,0.7289284362687605,8.851336097352009E-4,NaN,1.9829145101965353E-4,6.7086624975118135E-18,6.7086624975118135E-18,1.1470733141608532E-5,0.001681885709878673,0.27000371706862714,0.266918240341975,3.3692751591624207E-4,1.4458498669930017E-6,3.212151678589312E-7,6.7086624975118135E-18,6.7086624975118135E-18,0.6236680969963261,0.07557587680317752,0.03279250711700322,0.7434420243389588,0.004911907041423171,0.45304337039240794,3.91558023906421E-5,6.7086624975118135E-18,6.7086624975118135E-18,0.5055725224783811,0.019709978104135512,0.003505551901936497,7.817233636210982E-6,2.744468138139462E-6,0.0018700447614589499,7.600360633203774E-9,6.7086624975118135E-18,6.7086624975118135E-18,0.0044584112123747,8.529617799183984E-4,0.0059400393305820256,3.81973377585669E-6,9.850382156463135E-5,1.664634240018005E-8,1.2394119663931927E-7,6.7086624975118135E-18,6.7086624975118135E-18,6.124619339792242E-5,4.1208414405609437E-4,0.03750346737811425,2.049786127652886E-7,2.171925901159823E-11,2.3906530603073036E-9,1.333036043407566E-9,6.7086624975118135E-18,6.7086624975118135E-18,0.019299165111412747,5.471611374149148E-4,7.302733354454548E-4,0.4113603219504216,4.987501594524364E-6,3.3506287180105793E-7,5.6987707831978124E-8,6.7086624975118135E-18,6.7086624975118135E-18,0.02632477356630783,1.101920621284151E-4,2.276546502551273E-4,
J48-10-CV-gen,3.25495798454766E-14,1.8771554023877437E-4,3.25495798454766E-14,2.3949497498947432E-8,3.25495798454766E-14,3.25495798454766E-14,3.25495798454766E-14,8.088964801297677E-5,4.829238671627277E-5,1.6941886436446988E-6,0.009171636511795096,1.1675774799635504E-10,2.7110235570747585E-6,3.25495798454766E-14,3.25495798454766E-14,1.7451282155362252E-10,0.0028700529470506307,0.1002740082000139,6.140499693591296E-6,0.0015390497825984214,1.4054183480912828E-9,0.017884552020816277,3.25495798454766E-14,3.25495798454766E-14,1.270677263825374E-8,0.004616699961417303,0.048332933268479567,1.6354662132471947E-4,0.0024381436140833383,6.893355425623117E-8,0.02975399584397566,3.25495798454766E-14,3.25495798454766E-14,4.862619260625366E-6,0.11561085515207144,0.012969659778021428,0.007094537377225401,0.011171701821776032,6.592496172744438E-7,0.04308709007643417,3.25495798454766E-14,3.25495798454766E-14,1.3859587013201143E-9,0.08799141417426397,1.726965943026306E-4,0.00562716967858006,0.005232489872304684,4.606042972571046E-6,0.4115630047811879,3.25495798454766E-14,3.25495798454766E-14,4.236150170792508E-7,0.4810678542464123,6.50098753079625E-5,0.004224459291538684,0.011784923570946734,1.9829145101965353E-4,NaN,3.25495798454766E-14,3.25495798454766E-14,2.5838451120022577E-6,0.20196902581966392,0.1598603581630339,0.6436912112183971,0.014444255876869531,0.0017155651959837152,0.6977090878088428,3.25495798454766E-14,3.25495798454766E-14,0.004822494978375138,0.489419402817431,0.13167583415181205,0.0053333245846031805,0.36557357697676507,8.408478781755521E-5,0.0030530837157559296,3.25495798454766E-14,3.25495798454766E-14,0.012765701348866863,0.959016623719114,0.1643898978673799,1.9267915714645466E-7,1.0935341690470036E-4,1.898215483706202E-5,0.001482801096611242,3.25495798454766E-14,3.25495798454766E-14,3.025964892276198E-4,0.03442733443249037,0.7088940451227854,1.0450699085550053E-6,0.002306423183132184,3.2145048646340164E-7,0.0033772841421173677,3.25495798454766E-14,3.25495798454766E-14,5.7696266260879275E-6,0.07036179403229414,0.07008523028896503,2.906640279952785E-6,8.382915350414615E-10,4.281236098057869E-8,5.4298748165298004E-8,3.25495798454766E-14,3.25495798454766E-14,0.3131892134363161,0.0045322351207354415,0.00784364631843235,0.0020118712797859654,0.0015276132792298419,0.021898120340014267,0.005244936737943785,3.25495798454766E-14,3.25495798454766E-14,1.3258027317655842E-4,0.006575751439708312,0.5398932290188794,
J48-10-LOOCV,NaN,2.0214905884585792E-10,NaN,1.81959516723542E-18,NaN,NaN,NaN,2.4364062723474917E-11,2.4364062723474917E-11,2.1987142396491612E-8,1.064930861218406E-10,1.9536463700827842E-22,5.655368676167708E-16,NaN,NaN,2.2344644330865023E-11,2.750233029512471E-9,5.146733734012878E-10,3.4561037921905264E-11,3.5333433217785805E-12,4.393228593521583E-22,3.750431535502219E-16,NaN,NaN,1.3192173537420461E-10,3.3198031817120836E-10,1.7359415505914132E-11,1.1669419103643956E-10,6.4655715352070085E-15,1.954213385484801E-22,2.2754791751065342E-17,NaN,NaN,3.40140476100675E-12,1.584353602120996E-10,3.3055858173113557E-12,1.9386522413230285E-7,1.7779046485120411E-9,1.0052311663270336E-13,8.220671077075518E-16,NaN,NaN,6.090284455531241E-7,7.882339172965715E-10,2.770665619910852E-10,8.66616248535737E-9,1.003225279719593E-11,9.231602036773728E-17,5.766972889051609E-15,NaN,NaN,9.573225836283012E-8,1.9095931415249635E-11,6.0396712138401406E-12,9.884129485660243E-10,8.360764089429536E-10,6.7086624975118135E-18,3.25495798454766E-14,NaN,NaN,2.1118970749937226E-10,3.669447618468662E-10,1.456530879959677E-10,2.7540115587727933E-8,3.613090800597757E-10,2.763680947276411E-21,7.814772370191325E-16,NaN,NaN,6.982018632729695E-12,3.2838781610803715E-10,5.129641683333272E-12,8.319783831003303E-11,4.275948790778415E-12,2.5647414980456272E-23,1.8111153053146703E-18,NaN,NaN,1.7409686118193066E-10,9.45369819881791E-11,8.520195836568457E-14,8.43573048429312E-11,3.4045027048406807E-13,5.395002798499068E-19,7.204566503408988E-18,NaN,NaN,1.5412128984085313E-10,1.6295315289409844E-10,4.7729078014535535E-12,9.63050058819055E-10,4.498633537557776E-11,2.4122251238560513E-21,7.294484140546076E-16,NaN,NaN,1.5369696855533063E-10,3.5544705161094254E-11,1.1773465832912476E-12,6.3267233564195034E-12,6.092467382507547E-15,5.740674151168603E-15,1.065301396012794E-14,NaN,NaN,4.069338587874146E-9,1.2929183700514958E-9,7.39006358507173E-10,2.688907152357493E-11,6.690635923471447E-13,1.6524824845886937E-22,3.106385432314061E-17,NaN,NaN,3.4001346272232036E-12,1.1568643427092552E-11,2.9794650037378846E-13,
J48-10-LOOCV-gen,NaN,2.0214905884585792E-10,NaN,1.81959516723542E-18,NaN,NaN,NaN,2.4364062723474917E-11,2.4364062723474917E-11,2.1987142396491612E-8,1.064930861218406E-10,1.9536463700827842E-22,5.655368676167708E-16,NaN,NaN,2.2344644330865023E-11,2.750233029512471E-9,5.146733734012878E-10,3.4561037921905264E-11,3.5333433217785805E-12,4.393228593521583E-22,3.750431535502219E-16,NaN,NaN,1.3192173537420461E-10,3.3198031817120836E-10,1.7359415505914132E-11,1.1669419103643956E-10,6.4655715352070085E-15,1.954213385484801E-22,2.2754791751065342E-17,NaN,NaN,3.40140476100675E-12,1.584353602120996E-10,3.3055858173113557E-12,1.9386522413230285E-7,1.7779046485120411E-9,1.0052311663270336E-13,8.220671077075518E-16,NaN,NaN,6.090284455531241E-7,7.882339172965715E-10,2.770665619910852E-10,8.66616248535737E-9,1.003225279719593E-11,9.231602036773728E-17,5.766972889051609E-15,NaN,NaN,9.573225836283012E-8,1.9095931415249635E-11,6.0396712138401406E-12,9.884129485660243E-10,8.360764089429536E-10,6.7086624975118135E-18,3.25495798454766E-14,NaN,NaN,2.1118970749937226E-10,3.669447618468662E-10,1.456530879959677E-10,2.7540115587727933E-8,3.613090800597757E-10,2.763680947276411E-21,7.814772370191325E-16,NaN,NaN,6.982018632729695E-12,3.2838781610803715E-10,5.129641683333272E-12,8.319783831003303E-11,4.275948790778415E-12,2.5647414980456272E-23,1.8111153053146703E-18,NaN,NaN,1.7409686118193066E-10,9.45369819881791E-11,8.520195836568457E-14,8.43573048429312E-11,3.4045027048406807E-13,5.395002798499068E-19,7.204566503408988E-18,NaN,NaN,1.5412128984085313E-10,1.6295315289409844E-10,4.7729078014535535E-12,9.63050058819055E-10,4.498633537557776E-11,2.4122251238560513E-21,7.294484140546076E-16,NaN,NaN,1.5369696855533063E-10,3.5544705161094254E-11,1.1773465832912476E-12,6.3267233564195034E-12,6.092467382507547E-15,5.740674151168603E-15,1.065301396012794E-14,NaN,NaN,4.069338587874146E-9,1.2929183700514958E-9,7.39006358507173E-10,2.688907152357493E-11,6.690635923471447E-13,1.6524824845886937E-22,3.106385432314061E-17,NaN,NaN,3.4001346272232036E-12,1.1568643427092552E-11,2.9794650037378846E-13,
J48-10-Resample,2.1118970749937226E-10,1.8364600341011177E-6,2.1118970749937226E-10,1.1188174119180497E-8,2.1118970749937226E-10,2.1118970749937226E-10,2.1118970749937226E-10,2.176014594503341E-8,0.004106056919044081,0.024817544069624903,9.098904318112328E-6,0.0010608227396086394,1.8070842444302609E-7,2.1118970749937226E-10,2.1118970749937226E-10,9.583630044404282E-6,4.138923540473038E-6,1.1335204041523666E-4,0.3004327980379544,8.67509566928555E-7,0.9605411356431407,8.815888502908935E-7,2.1118970749937226E-10,2.1118970749937226E-10,0.015402225226690004,4.342658894625753E-6,8.75437649823923E-5,0.0044623687430858875,4.234795176595638E-7,0.002126856170488571,9.434039197305638E-7,2.1118970749937226E-10,2.1118970749937226E-10,0.056168681327937474,2.048668650474903E-5,2.000876168963724E-5,0.17831158934563196,7.625413451606251E-6,0.10467998805610236,1.7051750267415102E-7,2.1118970749937226E-10,2.1118970749937226E-10,1.9574436392741686E-6,9.531981200036567E-6,0.018890889269180658,0.01164320500424827,1.180906521201322E-7,2.9661406669666945E-5,2.1553204298545358E-6,2.1118970749937226E-10,2.1118970749937226E-10,6.314456410215994E-4,2.8105157397682E-6,1.33743056148958E-4,0.0017952049659036746,9.289774932354014E-7,1.1470733141608532E-5,2.5838451120022577E-6,2.1118970749937226E-10,2.1118970749937226E-10,NaN,7.9456840176569E-7,6.07318251406817E-7,0.002967447275485507,2.52647066369399E-6,2.478431294287793E-6,4.6058620889476196E-7,2.1118970749937226E-10,2.1118970749937226E-10,1.085229047583323E-4,9.087127126797113E-5,1.55588911976728E-5,2.856717737795123E-4,2.696098198675367E-5,1.0554130838679254E-5,4.025556266763077E-6,2.1118970749937226E-10,2.1118970749937226E-10,5.114671037391644E-4,5.110489457582574E-5,6.447526935589439E-6,0.7638948120321589,3.6144233692677204E-7,3.376552598568723E-5,1.6823453608844716E-7,2.1118970749937226E-10,2.1118970749937226E-10,0.03001840120589075,2.0285405852199358E-5,3.237840962351949E-5,0.03595146128610995,1.2374425160678675E-5,4.1463911009057594E-4,6.5357909555294E-7,2.1118970749937226E-10,2.1118970749937226E-10,0.35168328750629474,9.77230900528737E-6,2.1589323319676807E-5,2.3824522943670284E-8,9.065837441420788E-10,2.6197982312019083E-8,8.186845617846109E-9,2.1118970749937226E-10,2.1118970749937226E-10,1.6048185377507386E-4,2.7654563562360878E-5,2.418999506340863E-5,7.220718803606169E-5,6.501317166086737E-8,1.1936210945456992E-6,4.4203045534306884E-7,2.1118970749937226E-10,2.1118970749937226E-10,7.595619849119196E-5,2.273910292110997E-6,1.1541862537366598E-6,
J48-10-Resample-gen,3.669447618468662E-10,0.01814093191460097,3.669447618468662E-10,0.0035733165199593954,3.669447618468662E-10,3.669447618468662E-10,3.669447618468662E-10,7.664425785501227E-6,1.3940609518600042E-6,4.497728081526579E-6,0.18812784195323295,5.63528269272905E-7,0.18243182720716333,3.669447618468662E-10,3.669447618468662E-10,4.965648414405851E-8,0.07729217211685185,0.050404031586345974,3.0946033563297064E-5,0.32057734172965524,5.920217424095769E-6,0.6365734566576164,3.669447618468662E-10,3.669447618468662E-10,6.2818413739359415E-6,0.17541973054381577,0.03394010385022164,0.0029281855885994247,0.9265283018914904,8.100229784832892E-5,0.026087526824591593,3.669447618468662E-10,3.669447618468662E-10,6.51022424563976E-6,0.7581723436892722,0.027037238158734017,0.0067694920819309275,0.20940098200689528,3.2022091775786723E-6,0.5291386469715612,3.669447618468662E-10,3.669447618468662E-10,8.750673863543016E-8,0.6820017811296829,3.0215993467246907E-4,0.0016091566839221733,0.46737046716586195,9.144289267601967E-4,0.05250691264486085,3.669447618468662E-10,3.669447618468662E-10,6.599165936242476E-7,0.3104907169008573,1.486291514664473E-4,0.018750049473486113,0.3075159106549127,0.001681885709878673,0.20196902581966392,3.669447618468662E-10,3.669447618468662E-10,7.9456840176569E-7,NaN,1.28735154758438E-6,0.23263002173613612,0.33076900303609547,0.0077403804462556685,0.11540974119807804,3.669447618468662E-10,3.669447618468662E-10,7.967363791060338E-4,0.12565974374630912,0.030664592122702377,0.003210627378085068,0.08446340110997488,0.0022025899373515766,0.01781474001359637,3.669447618468662E-10,3.669447618468662E-10,0.0014651954448131564,0.239020567292891,0.03276923872800013,1.530239220551172E-5,0.2332408871078282,0.001081520721307256,0.975782156627081,3.669447618468662E-10,3.669447618468662E-10,3.0145841500402014E-5,0.7505090348267651,0.13738928229511785,3.077753743570281E-7,0.4093861737998419,1.5513284760641904E-4,0.6903846822857629,3.669447618468662E-10,3.669447618468662E-10,4.318633453187592E-6,0.9764241274841119,0.02615223903615688,1.4273236642759114E-4,4.86685226916767E-6,0.001260521581870981,2.550977005664809E-4,3.669447618468662E-10,3.669447618468662E-10,0.7880808521006493,0.21990645067045056,0.36895672341484564,0.0010657725973321646,0.5986416112093149,0.026283998606108944,0.5833968368737139,3.669447618468662E-10,3.669447618468662E-10,2.2234169423752817E-4,0.7074708615634384,0.22399496032755772,
J48-10-ResampleBootstrap-gen,1.456530879959677E-10,4.169163998542794E-4,1.456530879959677E-10,1.229331693373172E-5,1.456530879959677E-10,1.456530879959677E-10,1.456530879959677E-10,9.610320908549694E-8,3.663983829779808E-5,2.3094133328215923E-5,0.003034004476609001,1.1465103863583777E-6,5.230723423885905E-4,1.456530879959677E-10,1.456530879959677E-10,7.734107479025785E-8,0.002262551408584244,0.9648805102194108,3.522672866107104E-4,0.001314522292923773,3.048386422438575E-5,0.008889201737417364,1.456530879959677E-10,1.456530879959677E-10,2.6557365273442237E-5,0.002394034501836668,0.8846520394505366,0.07104788300272748,0.005894592034403992,0.0018540291582188728,0.39386448390733486,1.456530879959677E-10,1.456530879959677E-10,5.4349559836899946E-5,0.05997272824969339,0.8603967768080186,0.08059814110867959,0.004310061508329161,2.3057386494863525E-5,0.008415317696559283,1.456530879959677E-10,1.456530879959677E-10,1.292311649475593E-7,0.01332201192816473,0.006684546891520002,0.05111186868686181,0.0017323538155422202,0.08844772360973165,0.19555909290854945,1.456530879959677E-10,1.456530879959677E-10,1.870046089474006E-6,0.044528235989791665,0.007465814824608785,0.39319549596090064,0.0035462722851545684,0.27000371706862714,0.1598603581630339,1.456530879959677E-10,1.456530879959677E-10,6.07318251406817E-7,1.28735154758438E-6,NaN,0.6540308988157367,0.00488442385701491,0.9737313954969462,0.033188903355818825,1.456530879959677E-10,1.456530879959677E-10,0.17598122567534225,0.521117897357771,0.7157158766910425,0.2649100851552827,0.4053032778338901,0.3245418596819857,0.7023463047630429,1.456530879959677E-10,1.456530879959677E-10,0.1716766282323382,0.2063971770583335,0.3895980185281164,8.984897097031089E-5,7.417980664465446E-4,0.12048144737571222,0.0021537275220939486,1.456530879959677E-10,1.456530879959677E-10,0.002709248929614131,0.02434465299505303,0.24786234865175227,8.771652069147451E-7,0.011488110013746142,0.005316565948448629,0.013184130631241214,1.456530879959677E-10,1.456530879959677E-10,5.6126804999040975E-5,0.025296724998487886,0.7483953577131712,2.809639071736412E-6,1.064834572306759E-7,9.559513650014056E-6,2.4807379247641937E-6,1.456530879959677E-10,1.456530879959677E-10,0.11717288130583034,0.008607834290579259,0.012802914027715709,0.11253206610587586,0.00258110468307421,0.41775250555793764,0.012271629161275343,1.456530879959677E-10,1.456530879959677E-10,0.015440269861003547,0.008843868363170321,0.07163772234709616,
J48-30-Holdout,2.7540115587727933E-8,0.00274416533888786,2.7540115587727933E-8,0.0015591189534754984,2.7540115587727933E-8,2.7540115587727933E-8,2.7540115587727933E-8,0.001186155910725542,0.014939431958682982,1.3181809342566729E-4,0.024615534662037086,7.684536200380292E-5,0.03120004821387167,2.7540115587727933E-8,2.7540115587727933E-8,8.26990203271638E-6,0.01536270905337554,0.625164366188829,0.002806880122635744,0.07990158678859338,0.001136006301138845,0.2108907695365122,2.7540115587727933E-8,2.7540115587727933E-8,1.0631574079800339E-4,0.010391489521292721,0.6192485844142196,0.02306764935685204,0.18131031309040402,0.015650527922776686,0.9230401829067922,2.7540115587727933E-8,2.7540115587727933E-8,0.004889369793693862,0.3412313760901412,0.7127485388725525,0.10835288972910614,0.028426211147831344,0.003375226753694667,0.24516766867669526,2.7540115587727933E-8,2.7540115587727933E-8,3.36177980079269E-6,0.06457857817971963,0.01203327623139679,0.07351930831418063,0.10512594026559591,0.13101199143390643,0.8680206994612134,2.7540115587727933E-8,2.7540115587727933E-8,3.71589167445628E-5,0.5120183178019746,0.07719858306827027,0.3140468246251741,0.09635525405848058,0.266918240341975,0.6436912112183971,2.7540115587727933E-8,2.7540115587727933E-8,0.002967447275485507,0.23263002173613612,0.6540308988157367,NaN,0.00598435353555807,0.5933865915693533,0.5519710045594581,2.7540115587727933E-8,2.7540115587727933E-8,0.14744422764483012,0.9991520554129814,0.7676321353986388,0.25653798345311374,0.9605986891355696,0.2968476006377119,0.7268885414535275,2.7540115587727933E-8,2.7540115587727933E-8,0.1468134418893967,0.6532527412667997,0.9542443420658422,0.0024894687948501387,0.039746187616868954,0.17772887207096077,0.13366664765203334,2.7540115587727933E-8,2.7540115587727933E-8,0.030521736640379094,0.031016490745725638,0.7086069059188055,0.0011256432960612818,0.06983174727208757,0.03296950632978823,0.18869689977694415,2.7540115587727933E-8,2.7540115587727933E-8,0.0036412910290114643,0.20004783467527743,0.755601658272699,4.968183390280949E-4,5.841764553044521E-6,3.0986245476623606E-4,1.0751371549039931E-4,2.7540115587727933E-8,2.7540115587727933E-8,0.22965187086731775,0.009175169435272924,0.016467659941079075,0.22427036368270636,0.11179999813009754,0.9083197087389971,0.2537151656974004,2.7540115587727933E-8,2.7540115587727933E-8,0.11786543234171615,0.09742416207817019,0.5439151686256751,
J48-30-Holdout-gen,3.613090800597757E-10,0.06323853790198458,3.613090800597757E-10,0.03859202036723101,3.613090800597757E-10,3.613090800597757E-10,3.613090800597757E-10,0.021754881319812805,4.543764489248699E-5,8.318979019334666E-6,0.7439246808002602,2.8981127062175715E-7,0.9647769830463875,3.613090800597757E-10,3.613090800597757E-10,7.594803298857298E-8,0.12856983452525347,0.0013737029336155654,4.201392427876447E-6,0.7854382971901204,2.5340979522493917E-6,0.10788105746087993,3.613090800597757E-10,3.613090800597757E-10,1.4701449618797302E-6,0.694763067090723,0.003144147413955709,2.3028110104504738E-5,0.19897186338361683,2.1262869225809186E-5,0.0033327142506413927,3.613090800597757E-10,3.613090800597757E-10,3.762846982592952E-6,0.2069448692566035,0.003865673532970568,0.0042549931628904645,0.6697183915474136,9.575063112472819E-6,0.03960108036327431,3.613090800597757E-10,3.613090800597757E-10,4.150841867613013E-8,0.3582464162047958,5.932986548789695E-6,4.7498865938474665E-4,0.6086326102976257,1.1085414483664809E-4,0.01033260208879333,3.613090800597757E-10,3.613090800597757E-10,1.8405294693712809E-6,0.06838014912599504,2.0014276800524644E-4,0.005612645422792974,0.9729027502910141,3.3692751591624207E-4,0.014444255876869531,3.613090800597757E-10,3.613090800597757E-10,2.52647066369399E-6,0.33076900303609547,0.00488442385701491,0.00598435353555807,NaN,0.0011639561086102656,0.02068750401711779,3.613090800597757E-10,3.613090800597757E-10,9.713469990192344E-5,0.008097517836301273,9.674940432470416E-4,0.0018650493911961824,0.009007678519710915,4.602705177695856E-4,0.0020260430368659425,3.613090800597757E-10,3.613090800597757E-10,4.181871633962993E-4,0.03313226579898804,0.002978606980701636,2.412246776041301E-5,0.9188383816116601,2.7337247694400043E-4,0.1985888187026763,3.613090800597757E-10,3.613090800597757E-10,4.809321478193915E-4,0.25612989166920586,0.00648238090110368,4.9261029362821016E-6,0.9488871235552805,3.497784888993851E-5,0.0717818759984134,3.613090800597757E-10,3.613090800597757E-10,1.292581623124648E-5,0.24828112306907335,0.0024118276681257926,0.001696772168420751,1.4711113521670197E-5,0.006321910875241462,7.050103405766708E-4,3.613090800597757E-10,3.613090800597757E-10,0.16958000479420898,0.49825871809469335,0.9238122127487396,6.533695000536655E-4,0.4409185762561111,0.0029583957871483625,0.09514391934080205,3.613090800597757E-10,3.613090800597757E-10,4.54491766346923E-4,0.44024368077204357,0.035520324841025665,
J48-30-CV,2.763680947276411E-21,3.8518947685232765E-5,2.763680947276411E-21,5.058646826962081E-12,2.763680947276411E-21,2.763680947276411E-21,2.763680947276411E-21,3.0549713080238343E-6,4.710486980939889E-5,3.2196475815863308E-6,3.1555319516166433E-4,1.3258460030795605E-16,1.6024663330825438E-8,2.763680947276411E-21,2.763680947276411E-21,1.513029026903307E-11,6.657537561776314E-4,0.9286181007077072,3.1912929287779058E-6,5.4916007728524364E-5,4.905934366603589E-15,6.47928218082768E-7,2.763680947276411E-21,2.763680947276411E-21,2.7902505084027706E-8,5.738996702896755E-4,0.8305923846503658,0.005704393658811725,1.5883950533614786E-6,1.1337128648060673E-12,6.163531247870614E-4,2.763680947276411E-21,2.763680947276411E-21,5.894293989855743E-7,0.012861356143185936,0.7817042777101056,0.04089234514754897,0.002137859102853546,1.185437463371907E-8,7.559049698326382E-7,2.763680947276411E-21,2.763680947276411E-21,1.644035877833524E-9,0.006910891740498128,7.800191331556629E-4,0.03652210767729276,1.644731059390771E-4,4.876773070008441E-6,0.002326589097856442,2.763680947276411E-21,2.763680947276411E-21,9.557453832572615E-7,0.013973198476367747,7.186272903212671E-4,0.21608979962957275,0.00207227208490524,1.4458498669930017E-6,0.0017155651959837152,2.763680947276411E-21,2.763680947276411E-21,2.478431294287793E-6,0.0077403804462556685,0.9737313954969462,0.5933865915693533,0.0011639561086102656,NaN,1.4157020269025053E-5,2.763680947276411E-21,2.763680947276411E-21,0.04869648494691722,0.380978519602476,0.5472700066543119,0.1443232530577904,0.12749834272115526,1.9683893394187126E-8,0.04355256050977034,2.763680947276411E-21,2.763680947276411E-21,0.09328111238084198,0.08618810162898069,0.08184743772297592,1.298685085546859E-6,5.655589322708247E-6,4.834643072534544E-8,6.30610084643838E-9,2.763680947276411E-21,2.763680947276411E-21,6.139692898863267E-4,0.002892763414888524,0.054677101710921376,1.0171782905921673E-6,3.3521143293290196E-4,3.0876211539442177E-12,9.392583566878348E-7,2.763680947276411E-21,2.763680947276411E-21,8.97360537422342E-6,0.0021858150522806406,0.5624239003589401,3.280558170585556E-7,3.992196248187166E-11,2.654587506365911E-9,1.7660433059479959E-9,2.763680947276411E-21,2.763680947276411E-21,0.057149802963614896,0.001231890875031872,0.0018448915407486943,0.041533356872919945,2.220490748147859E-5,1.606990515412442E-6,1.4408501748892821E-7,2.763680947276411E-21,2.763680947276411E-21,0.0011518949985487503,4.34650053096602E-4,0.002442501610973178,
