#,IBk-1-Holdout,IBk-1-Holdout-gen,IBk-1-CV,IBk-1-CV-gen,IBk-1-LOOCV,IBk-1-LOOCV-gen,IBk-1-Resample,IBk-1-Resample-gen,IBk-1-ResampleBootstrap-gen,IBk-3-Holdout,IBk-3-Holdout-gen,IBk-3-CV,IBk-3-CV-gen,IBk-3-LOOCV,IBk-3-LOOCV-gen,IBk-3-Resample,IBk-3-Resample-gen,IBk-3-ResampleBootstrap-gen,IBk-5-Holdout,IBk-5-Holdout-gen,IBk-5-CV,IBk-5-CV-gen,IBk-5-LOOCV,IBk-5-LOOCV-gen,IBk-5-Resample,IBk-5-Resample-gen,IBk-5-ResampleBootstrap-gen,IBk-10-Holdout,IBk-10-Holdout-gen,IBk-10-CV,IBk-10-CV-gen,IBk-10-LOOCV,IBk-10-LOOCV-gen,IBk-10-Resample,IBk-10-Resample-gen,IBk-10-ResampleBootstrap-gen,J48-2-Holdout,J48-2-Holdout-gen,J48-2-CV,J48-2-CV-gen,J48-2-LOOCV,J48-2-LOOCV-gen,J48-2-Resample,J48-2-Resample-gen,J48-2-ResampleBootstrap-gen,J48-5-Holdout,J48-5-Holdout-gen,J48-5-CV,J48-5-CV-gen,J48-5-LOOCV,J48-5-LOOCV-gen,J48-5-Resample,J48-5-Resample-gen,J48-5-ResampleBootstrap-gen,J48-10-Holdout,J48-10-Holdout-gen,J48-10-CV,J48-10-CV-gen,J48-10-LOOCV,J48-10-LOOCV-gen,J48-10-Resample,J48-10-Resample-gen,J48-10-ResampleBootstrap-gen,J48-30-Holdout,J48-30-Holdout-gen,J48-30-CV,J48-30-CV-gen,J48-30-LOOCV,J48-30-LOOCV-gen,J48-30-Resample,J48-30-Resample-gen,J48-30-ResampleBootstrap-gen,NBC--Holdout,NBC--Holdout-gen,NBC--CV,NBC--CV-gen,NBC--LOOCV,NBC--LOOCV-gen,NBC--Resample,NBC--Resample-gen,NBC--ResampleBootstrap-gen,SMO-1-P-Holdout,SMO-1-P-Holdout-gen,SMO-1-P-CV,SMO-1-P-CV-gen,SMO-1-P-LOOCV,SMO-1-P-LOOCV-gen,SMO-1-P-Resample,SMO-1-P-Resample-gen,SMO-1-P-ResampleBootstrap-gen,SMO-5-P-Holdout,SMO-5-P-Holdout-gen,SMO-5-P-CV,SMO-5-P-CV-gen,SMO-5-P-LOOCV,SMO-5-P-LOOCV-gen,SMO-5-P-Resample,SMO-5-P-Resample-gen,SMO-5-P-ResampleBootstrap-gen,SMO-1-RBF-Holdout,SMO-1-RBF-Holdout-gen,SMO-1-RBF-CV,SMO-1-RBF-CV-gen,SMO-1-RBF-LOOCV,SMO-1-RBF-LOOCV-gen,SMO-1-RBF-Resample,SMO-1-RBF-Resample-gen,SMO-1-RBF-ResampleBootstrap-gen,SMO-5-RBF-Holdout,SMO-5-RBF-Holdout-gen,SMO-5-RBF-CV,SMO-5-RBF-CV-gen,SMO-5-RBF-LOOCV,SMO-5-RBF-LOOCV-gen,SMO-5-RBF-Resample,SMO-5-RBF-Resample-gen,SMO-5-RBF-ResampleBootstrap-gen,
IBk-3-Holdout-gen,0.00698030292867693,0.05514452880623834,0.00698030292867693,0.03330524384564694,0.00698030292867693,0.00698030292867693,0.00698030292867693,0.039952453916121594,0.02062973058493238,0.10245989951930703,NaN,0.03330524384564694,0.03330524384564694,0.00698030292867693,0.00698030292867693,0.011523200317037645,0.02168377986426921,0.016772528532285225,0.4061259283043924,0.8324749891837873,0.033026961693841325,0.03330524384564694,0.00698030292867693,0.00698030292867693,0.012647192299740552,0.07381901672748101,0.03880524137873176,0.35498371845029864,0.01613884603531783,0.031053411436877697,0.05786553788561616,0.00698030292867693,0.00698030292867693,0.11187347079637922,0.2834358027157322,0.20807783101317234,0.9292125283777822,1.1600752548852604E-4,0.27843170060812916,1.0430728504691563E-4,0.00698030292867693,0.00698030292867693,0.06003194660306914,1.2635212492545628E-4,0.0017141832412372346,0.0029550017384010192,1.9938242153511423E-6,0.2861345335905977,2.849021314704974E-6,0.00698030292867693,0.00698030292867693,0.491671578697493,1.2742036290369862E-4,6.491025186053799E-4,4.1108332312975724E-4,1.245639253418705E-6,0.03040509171840123,2.153449567552534E-5,0.00698030292867693,0.00698030292867693,0.08611087583089877,2.2560274813939946E-4,5.506173833041399E-4,9.882616523989984E-8,8.020838314649358E-9,3.8953909411896816E-8,8.777950417003139E-10,0.00698030292867693,0.00698030292867693,2.2720011202886507E-4,6.228156982528207E-5,5.509625701359211E-5,1.7186667348683856E-8,2.0588976176055727E-10,7.427685519347609E-14,8.770955088795654E-14,0.00698030292867693,0.00698030292867693,2.2875721008034253E-10,5.9917889885067E-10,7.771314772920197E-11,2.7951240933580407E-4,2.140953879043444E-4,0.0014227244043056664,8.657598762415584E-4,0.00698030292867693,0.00698030292867693,8.028685485920089E-4,6.837658875664323E-4,1.503172290897176E-4,8.235027060953374E-4,5.563029752786028E-4,0.0314045492087776,0.01172276532596276,0.00698030292867693,0.00698030292867693,0.0070561323849614175,0.1298857492170346,0.036751892040259394,1.2787095700250204E-12,2.4159967026236E-14,2.720536878001144E-14,5.2848386157435385E-14,0.00698030292867693,0.00698030292867693,1.2735042562331337E-6,7.887284826656939E-6,3.0535209580542936E-6,1.5950555956691E-9,1.2522233359992142E-8,2.9111694400272495E-8,4.759782770265333E-8,0.00698030292867693,0.00698030292867693,4.179743656606616E-6,4.039574701439699E-6,5.292322441550492E-7,
IBk-3-CV,0.0,0.34527310906458897,0.0,NaN,0.0,0.0,0.0,0.8769522283128112,0.05890214997945199,0.060945618585217264,0.03330524384564694,NaN,NaN,0.0,0.0,0.008468150403154214,0.07253689336415371,0.010725214171611175,0.02004700827527171,0.040266302369643764,0.34343639613791377,NaN,0.0,0.0,0.003771557558705979,0.23875749692596449,0.7850941036070699,8.872026007352014E-4,7.089463086540888E-5,0.49446565128734443,0.01070801995567475,0.0,0.0,0.07679627097006278,0.142958289336035,0.0839482314250014,0.011593853943393396,2.1972090852766146E-5,2.1408456625164355E-8,8.222671628123135E-9,0.0,0.0,0.15297630918246918,4.216524214175016E-5,4.486188814189684E-5,3.283979838157402E-6,3.1857921316938974E-6,2.6463544394759414E-9,3.1183930496569282E-9,0.0,0.0,4.0141735355835456E-5,1.6641009728955995E-5,8.998450736429135E-6,2.9167062630596534E-5,5.9577174527315E-7,3.0022642519903006E-11,4.7506422158641346E-9,0.0,0.0,3.389860521145007E-5,8.272559963268172E-6,3.853607889683031E-6,1.4419845283618296E-7,2.8593549342355894E-9,4.28727341579891E-10,6.754735720154537E-10,0.0,0.0,3.9799370891894685E-6,9.962768463469337E-6,4.329060974246769E-6,3.2008773552872928E-9,6.527799485748457E-11,2.275215006968916E-24,3.5658780540227145E-20,0.0,0.0,1.0767133135020486E-11,2.3094410605565988E-10,8.777721296552997E-12,3.5215208713461883E-7,1.477168810072443E-6,7.476882189563977E-16,7.048793840631701E-13,0.0,0.0,4.656874177889512E-6,2.6479279255448896E-6,2.739590038848302E-8,2.1849927547998722E-5,3.308525018769342E-6,2.1700243919368714E-15,8.867474421876249E-11,0.0,0.0,4.562170503329286E-6,2.17710561781859E-6,8.037950190564905E-10,6.635071136528371E-13,3.068134072049348E-14,7.295295015327944E-23,2.022260034864696E-20,0.0,0.0,7.330273721691356E-7,5.182657252032759E-6,1.906067857809766E-6,1.5809027605912877E-11,6.911567812133188E-9,1.3870364141379943E-18,3.2639529448775095E-16,0.0,0.0,4.398351666340523E-9,3.273317091562804E-7,8.242027594448559E-10,
IBk-3-CV-gen,0.0,0.34527310906458897,0.0,NaN,0.0,0.0,0.0,0.8769522283128112,0.05890214997945199,0.060945618585217264,0.03330524384564694,NaN,NaN,0.0,0.0,0.008468150403154214,0.07253689336415371,0.010725214171611175,0.02004700827527171,0.040266302369643764,0.34343639613791377,NaN,0.0,0.0,0.003771557558705979,0.23875749692596449,0.7850941036070699,8.872026007352014E-4,7.089463086540888E-5,0.49446565128734443,0.01070801995567475,0.0,0.0,0.07679627097006278,0.142958289336035,0.0839482314250014,0.011593853943393396,2.1972090852766146E-5,2.1408456625164355E-8,8.222671628123135E-9,0.0,0.0,0.15297630918246918,4.216524214175016E-5,4.486188814189684E-5,3.283979838157402E-6,3.1857921316938974E-6,2.6463544394759414E-9,3.1183930496569282E-9,0.0,0.0,4.0141735355835456E-5,1.6641009728955995E-5,8.998450736429135E-6,2.9167062630596534E-5,5.9577174527315E-7,3.0022642519903006E-11,4.7506422158641346E-9,0.0,0.0,3.389860521145007E-5,8.272559963268172E-6,3.853607889683031E-6,1.4419845283618296E-7,2.8593549342355894E-9,4.28727341579891E-10,6.754735720154537E-10,0.0,0.0,3.9799370891894685E-6,9.962768463469337E-6,4.329060974246769E-6,3.2008773552872928E-9,6.527799485748457E-11,2.275215006968916E-24,3.5658780540227145E-20,0.0,0.0,1.0767133135020486E-11,2.3094410605565988E-10,8.777721296552997E-12,3.5215208713461883E-7,1.477168810072443E-6,7.476882189563977E-16,7.048793840631701E-13,0.0,0.0,4.656874177889512E-6,2.6479279255448896E-6,2.739590038848302E-8,2.1849927547998722E-5,3.308525018769342E-6,2.1700243919368714E-15,8.867474421876249E-11,0.0,0.0,4.562170503329286E-6,2.17710561781859E-6,8.037950190564905E-10,6.635071136528371E-13,3.068134072049348E-14,7.295295015327944E-23,2.022260034864696E-20,0.0,0.0,7.330273721691356E-7,5.182657252032759E-6,1.906067857809766E-6,1.5809027605912877E-11,6.911567812133188E-9,1.3870364141379943E-18,3.2639529448775095E-16,0.0,0.0,4.398351666340523E-9,3.273317091562804E-7,8.242027594448559E-10,
IBk-3-LOOCV,NaN,8.538051223166281E-6,NaN,0.0,NaN,NaN,NaN,0.00953461304130103,0.00953461304130103,9.593102991236757E-4,0.00698030292867693,0.0,0.0,NaN,NaN,0.00846815040315423,0.19342205960333203,0.02898267920362094,0.0012255637610538179,0.007034272439032621,2.6958428717098067E-17,0.0,NaN,NaN,0.003771557558705979,0.0010538712570165544,2.3016517113922945E-4,1.8988643546201945E-4,2.2492882744072162E-5,1.6860953849890916E-10,1.3569595408313583E-6,NaN,NaN,6.701223914264611E-4,0.011871767243102002,0.0028197437927179416,0.0016125446941837984,1.4389301535644724E-5,1.8537582124542017E-10,3.5410385009764316E-9,NaN,NaN,1.974330883718655E-4,2.0799391921612238E-5,1.5334735773717126E-5,1.3633596295701998E-6,2.329322472539756E-6,3.3794480562011293E-10,1.5157144738912398E-9,NaN,NaN,1.2575086805964293E-6,8.538051223166281E-6,3.4445182266588113E-6,1.5185481792766925E-5,4.3840125950437484E-7,6.298033186564015E-12,2.2055970255855762E-9,NaN,NaN,8.952223416190967E-6,5.185779612675112E-6,2.067438153293318E-6,1.1562700114691065E-7,2.4409431868648163E-9,3.0098016163098905E-10,5.249100912489642E-10,NaN,NaN,2.4568314811302102E-6,7.509132248518672E-6,3.096223083645258E-6,2.8361221941587754E-9,5.8207262258538307E-11,2.0307345600529405E-24,3.1878147513963505E-20,NaN,NaN,9.592257121946609E-12,2.065397834418675E-10,7.84531302179336E-12,1.6637242579033085E-7,7.090151947335252E-7,2.386859479733229E-16,2.354476940451564E-13,NaN,NaN,1.6247721079311823E-6,1.084297188092331E-6,1.0279432548871107E-8,7.359731619284716E-6,1.3026708409626059E-6,4.515497097362767E-16,2.11310235648389E-11,NaN,NaN,1.202740081836934E-6,4.2615901611204973E-7,1.670466635076299E-10,6.358354173448814E-13,2.948084713625571E-14,6.563611705412516E-23,1.8207775045190387E-20,NaN,NaN,6.612377390132133E-7,4.6800165803678474E-6,1.7212652585131964E-6,1.3241952105059626E-11,5.789649422706685E-9,9.038525460240938E-19,2.1199330088236463E-16,NaN,NaN,2.802588943232881E-9,2.0983502679883882E-7,5.244206434146447E-10,
IBk-3-LOOCV-gen,NaN,8.538051223166281E-6,NaN,0.0,NaN,NaN,NaN,0.00953461304130103,0.00953461304130103,9.593102991236757E-4,0.00698030292867693,0.0,0.0,NaN,NaN,0.00846815040315423,0.19342205960333203,0.02898267920362094,0.0012255637610538179,0.007034272439032621,2.6958428717098067E-17,0.0,NaN,NaN,0.003771557558705979,0.0010538712570165544,2.3016517113922945E-4,1.8988643546201945E-4,2.2492882744072162E-5,1.6860953849890916E-10,1.3569595408313583E-6,NaN,NaN,6.701223914264611E-4,0.011871767243102002,0.0028197437927179416,0.0016125446941837984,1.4389301535644724E-5,1.8537582124542017E-10,3.5410385009764316E-9,NaN,NaN,1.974330883718655E-4,2.0799391921612238E-5,1.5334735773717126E-5,1.3633596295701998E-6,2.329322472539756E-6,3.3794480562011293E-10,1.5157144738912398E-9,NaN,NaN,1.2575086805964293E-6,8.538051223166281E-6,3.4445182266588113E-6,1.5185481792766925E-5,4.3840125950437484E-7,6.298033186564015E-12,2.2055970255855762E-9,NaN,NaN,8.952223416190967E-6,5.185779612675112E-6,2.067438153293318E-6,1.1562700114691065E-7,2.4409431868648163E-9,3.0098016163098905E-10,5.249100912489642E-10,NaN,NaN,2.4568314811302102E-6,7.509132248518672E-6,3.096223083645258E-6,2.8361221941587754E-9,5.8207262258538307E-11,2.0307345600529405E-24,3.1878147513963505E-20,NaN,NaN,9.592257121946609E-12,2.065397834418675E-10,7.84531302179336E-12,1.6637242579033085E-7,7.090151947335252E-7,2.386859479733229E-16,2.354476940451564E-13,NaN,NaN,1.6247721079311823E-6,1.084297188092331E-6,1.0279432548871107E-8,7.359731619284716E-6,1.3026708409626059E-6,4.515497097362767E-16,2.11310235648389E-11,NaN,NaN,1.202740081836934E-6,4.2615901611204973E-7,1.670466635076299E-10,6.358354173448814E-13,2.948084713625571E-14,6.563611705412516E-23,1.8207775045190387E-20,NaN,NaN,6.612377390132133E-7,4.6800165803678474E-6,1.7212652585131964E-6,1.3241952105059626E-11,5.789649422706685E-9,9.038525460240938E-19,2.1199330088236463E-16,NaN,NaN,2.802588943232881E-9,2.0983502679883882E-7,5.244206434146447E-10,
IBk-3-Resample,0.00846815040315423,0.03434309244558396,0.00846815040315423,0.008468150403154214,0.00846815040315423,0.00846815040315423,0.00846815040315423,0.25150065814270095,0.716508478460379,0.003719807688157656,0.011523200317037645,0.008468150403154214,0.008468150403154214,0.00846815040315423,0.00846815040315423,NaN,0.8107765466824512,0.8261235204066847,0.004962061204117933,0.01468185169952175,0.009018522343483423,0.008468150403154214,0.00846815040315423,0.00846815040315423,1.0,0.002662355175901148,0.0010862773159001412,4.117002889794192E-4,6.0052111701730677E-5,0.008959997163403854,0.0019234117228289639,0.00846815040315423,0.00846815040315423,0.010596710822969119,0.04010101164948315,0.015367790615921851,0.0066528335151993965,2.3107776015301007E-5,4.582506156141127E-6,5.344037827881492E-9,0.00846815040315423,0.00846815040315423,0.009450495703509181,1.9601953690195765E-5,1.425290727195583E-5,3.249768652295096E-6,2.6044013830101996E-6,3.147277264400774E-8,4.207302136894766E-9,0.00846815040315423,0.00846815040315423,6.114173077987371E-6,1.4410648241679862E-5,7.412711534954604E-6,2.237747143741498E-5,4.3592323541637803E-7,2.075661859103181E-9,1.0806615034551933E-8,0.00846815040315423,0.00846815040315423,2.5296431066059194E-5,6.8158255070109E-6,3.1274963809918893E-6,1.0613753439355197E-7,2.191917064499956E-9,2.5833817790382845E-10,5.862480331461874E-10,0.00846815040315423,0.00846815040315423,3.1932147954478722E-6,8.768822708060279E-6,3.7292868419086E-6,2.8116648697364443E-9,6.430383039099083E-11,2.0205956123829177E-21,9.000464174898625E-20,0.00846815040315423,0.00846815040315423,1.1289533002599212E-11,1.6356958860598903E-10,5.887887231569892E-12,2.242044326161235E-7,1.0406241081858323E-6,1.2873427753689312E-11,2.7238385979028884E-11,0.00846815040315423,0.00846815040315423,2.21687959273026E-6,1.1145503328733356E-6,5.1120188106256965E-9,1.405599130047697E-5,2.9413607682625085E-6,3.2549388965816854E-11,5.2716720733857E-10,0.00846815040315423,0.00846815040315423,1.872576120021405E-6,1.080077934095393E-6,2.7846366945044204E-10,7.16502786541033E-13,2.813320819975224E-14,5.7296835351394374E-21,4.0521100984529527E-19,0.00846815040315423,0.00846815040315423,6.950460025047827E-7,4.926310077528261E-6,1.8107983175245195E-6,1.544490905230461E-11,5.686223180491538E-9,3.7121572525878535E-16,3.173956723879207E-15,0.00846815040315423,0.00846815040315423,5.1851321286438895E-9,3.3010714665947254E-7,1.3889091292352918E-9,
IBk-3-Resample-gen,0.19342205960333203,0.0212846176626724,0.19342205960333203,0.07253689336415371,0.19342205960333203,0.19342205960333203,0.19342205960333203,0.10388813106210142,0.47837079145149763,0.021595216007969754,0.02168377986426921,0.07253689336415371,0.07253689336415371,0.19342205960333203,0.19342205960333203,0.8107765466824512,NaN,0.7849341357056598,0.023462790559973797,0.02753622062308774,0.07654808411906198,0.07253689336415371,0.19342205960333203,0.19342205960333203,0.7628028238691588,0.04450353730557644,0.08583434324664119,8.549747099048569E-5,4.855646744460431E-5,0.08558186453507179,0.0030104152151391983,0.19342205960333203,0.19342205960333203,0.01550033842563245,0.06592005504483112,0.034293671929106956,0.0010449429487067803,1.2540415017661798E-5,4.6998052697571234E-5,6.22906253910723E-8,0.19342205960333203,0.19342205960333203,0.0016913499324949367,2.3271957239450243E-5,1.7875810207428763E-5,1.4984227957158484E-6,2.9019500185942623E-6,1.4725828955857066E-7,4.328398689460098E-9,0.19342205960333203,0.19342205960333203,9.548663857410244E-5,7.787496952201763E-6,3.3346381773329967E-6,2.737195929816808E-5,6.661383924399369E-7,1.0440683722865972E-9,3.438023255650881E-8,0.19342205960333203,0.19342205960333203,5.21459859614378E-6,4.415857033909797E-6,1.4367861973842037E-6,1.0774726846632853E-7,2.5128513410815182E-9,3.305788150645154E-9,2.6568826690650875E-9,0.19342205960333203,0.19342205960333203,1.5507403767866503E-6,9.700312576784382E-6,3.7201405667370463E-6,3.2257951072539404E-9,6.077123243868078E-11,1.649100744420639E-18,8.823301372888616E-18,0.19342205960333203,0.19342205960333203,1.7641468124315486E-11,2.2823941424881095E-10,1.0928378715740928E-11,1.1758467821732183E-7,4.056062429863362E-6,9.157940891725324E-10,1.039961889175138E-9,0.19342205960333203,0.19342205960333203,8.287406697572718E-6,1.2003459485853754E-6,3.4592557999412194E-8,3.731313462747592E-5,7.128796278580215E-6,1.1903196149373424E-8,5.504624265855387E-8,0.19342205960333203,0.19342205960333203,1.44963917091915E-5,1.946126748553909E-7,9.93685376187671E-9,4.4477708856802803E-13,5.696784135198608E-14,1.8144628749790046E-19,2.7050980210493005E-18,0.19342205960333203,0.19342205960333203,7.603231203193783E-7,4.679562552316258E-6,1.7885926282901715E-6,1.2161169454244934E-11,3.2367187160984195E-9,9.819915468109318E-14,1.5194575114550398E-13,0.19342205960333203,0.19342205960333203,8.786011473250055E-9,1.8863843640536886E-7,5.711362466351133E-10,
IBk-3-ResampleBootstrap-gen,0.02898267920362094,0.004821937101729099,0.02898267920362094,0.010725214171611175,0.02898267920362094,0.02898267920362094,0.02898267920362094,0.09977629618771185,0.4538700709879506,0.009207613884717485,0.016772528532285225,0.010725214171611175,0.010725214171611175,0.02898267920362094,0.02898267920362094,0.8261235204066847,0.7849341357056598,NaN,0.01355118765767145,0.021267695346910018,0.012057165255948578,0.010725214171611175,0.02898267920362094,0.02898267920362094,0.7837374793639857,0.013531509145651412,0.01698458341585108,1.342056749823322E-4,4.623622364252141E-5,0.014198250387891522,1.3262827788643902E-4,0.02898267920362094,0.02898267920362094,0.007856337732811783,0.05154265918259767,0.021897148550381666,0.002002969590088635,1.5559168945354927E-5,1.3145356473760345E-6,1.9900537345039293E-8,0.02898267920362094,0.02898267920362094,1.659660972766312E-4,2.0484664817932282E-5,1.3999929615846174E-5,1.7197864563347657E-6,2.738177315065431E-6,1.0492740386552336E-8,2.7185694281784223E-9,0.02898267920362094,0.02898267920362094,1.2239103807872027E-5,9.255530903671704E-6,3.861454088376232E-6,2.4261686900248758E-5,5.578130694786216E-7,2.9065758969671973E-11,1.6654558614401622E-8,0.02898267920362094,0.02898267920362094,7.612245087405207E-6,5.020248945038951E-6,1.7892264838224777E-6,1.0487908903291696E-7,2.330521090328577E-9,1.3321367829707758E-9,1.513697636135897E-9,0.02898267920362094,0.02898267920362094,1.9534671871050025E-6,9.250227299742284E-6,3.651422002225094E-6,3.026942819028911E-9,6.033557651439686E-11,3.0527530075102555E-20,6.5813201074031625E-19,0.02898267920362094,0.02898267920362094,1.4476218192983598E-11,1.9782665887904962E-10,8.399068498934373E-12,1.2056809094781066E-7,2.344918148410649E-6,2.3310900606925955E-11,4.455392051961421E-11,0.02898267920362094,0.02898267920362094,4.475330940158224E-6,9.553291025101706E-7,1.0052425722648736E-8,2.361028728648648E-5,4.589937485926879E-6,1.606292224900661E-10,4.066961642738064E-9,0.02898267920362094,0.02898267920362094,5.92805799307855E-6,1.5647802865966137E-7,2.1034360496342678E-10,5.277475300437369E-13,4.371520933999586E-14,2.2028324020895955E-21,3.72874627306462E-19,0.02898267920362094,0.02898267920362094,7.340526799087396E-7,4.7626258825897836E-6,1.7934482305715485E-6,1.2069592688582217E-11,3.904844701374019E-9,1.0972808499920956E-15,4.0275613675826376E-15,0.02898267920362094,0.02898267920362094,6.278892519082033E-9,2.1873436708445105E-7,6.287816724907887E-10,
IBk-5-Holdout,0.0012255637610538179,0.03490885451429176,0.0012255637610538179,0.02004700827527171,0.0012255637610538179,0.0012255637610538179,0.0012255637610538179,0.07101930129694857,0.02000681358677326,0.24433314386747917,0.4061259283043924,0.02004700827527171,0.02004700827527171,0.0012255637610538179,0.0012255637610538179,0.004962061204117933,0.023462790559973797,0.01355118765767145,NaN,0.48970846224641507,0.01925267883442249,0.02004700827527171,0.0012255637610538179,0.0012255637610538179,0.008189309430784684,0.0875298939309659,0.03243404599274469,0.06722883648782824,0.005231468754434202,0.019504117620011592,0.09387247319661506,0.0012255637610538179,0.0012255637610538179,0.2588313119918232,0.531649575659046,0.3956940732958394,0.4151293671105698,1.1589627667191749E-4,0.8053716646750805,6.23460539232005E-9,0.0012255637610538179,0.0012255637610538179,0.10723121475192512,6.234366948904036E-4,0.0027593262664153497,3.692741261658785E-5,7.775108894044754E-6,0.006331722340712682,8.511473187251725E-7,0.0012255637610538179,0.0012255637610538179,0.6389170588472391,1.669121681894827E-4,4.007716472673107E-4,1.1622681573398478E-4,5.538280799147308E-7,3.505047276237918E-4,1.0563794275713542E-7,0.0012255637610538179,0.0012255637610538179,0.0015598360064748682,2.2622396698396613E-5,1.8581407934937844E-5,5.010252276605811E-7,3.880216664066398E-9,7.593728138793847E-12,1.1819396908320927E-10,0.0012255637610538179,0.0012255637610538179,2.7975780206536102E-5,1.6810475566261955E-5,1.0057880005714788E-5,2.522770250172399E-9,8.370207435266804E-11,2.3476881663249734E-16,4.930379181981587E-17,0.0012255637610538179,0.0012255637610538179,6.452647848867226E-12,5.959928894283937E-10,2.32153089645838E-11,2.948391360795271E-6,5.753406515550286E-7,2.028622749525302E-6,1.0799164862729914E-6,0.0012255637610538179,0.0012255637610538179,5.436954451386213E-5,1.3843762771981516E-4,1.309758569986075E-5,6.233818950243063E-4,2.2642394963107485E-5,9.218513314768069E-5,6.172124601438925E-5,0.0012255637610538179,0.0012255637610538179,2.206034495881877E-4,0.003541409810851776,2.3981111904451772E-4,1.3041007337969266E-12,1.6576532109711143E-14,4.380411830675231E-16,3.015386575484993E-16,0.0012255637610538179,0.0012255637610538179,7.200156201470055E-7,5.708409762476454E-6,2.016244632816751E-6,1.167905341357608E-10,3.693790969735527E-8,1.7493717434277636E-10,8.315156748733356E-11,0.0012255637610538179,0.0012255637610538179,3.964104556754993E-10,3.4403883049117467E-6,2.5400252002902613E-8,
IBk-5-Holdout-gen,0.007034272439032621,0.05385546854866241,0.007034272439032621,0.040266302369643764,0.007034272439032621,0.007034272439032621,0.007034272439032621,0.053061726374030886,0.025127137119614725,0.19728088545243794,0.8324749891837873,0.040266302369643764,0.040266302369643764,0.007034272439032621,0.007034272439032621,0.01468185169952175,0.02753622062308774,0.021267695346910018,0.48970846224641507,NaN,0.03968248323796136,0.040266302369643764,0.007034272439032621,0.007034272439032621,0.022811135651642365,0.06519805599600871,0.04128726724541732,0.12712305089840725,0.014956363910414194,0.038952040926189514,0.09877527075956587,0.007034272439032621,0.007034272439032621,0.10930353261576163,0.0909549160120287,0.08240575241320089,0.853390373244652,1.7074084746582563E-4,0.430051512599419,2.8486000664121845E-5,0.007034272439032621,0.007034272439032621,0.10954730824327145,0.0019524201005793693,0.014315001888228795,1.9984169549421113E-4,2.3260148883611285E-5,0.11579814572565153,3.721816707599987E-5,0.007034272439032621,0.007034272439032621,0.7554817253431365,0.0012541513549181387,0.005118976517246784,8.119340815309765E-4,2.8289384794989037E-6,0.014302032142792466,2.9781686472839624E-5,0.007034272439032621,0.007034272439032621,0.011572564396920894,5.029834749107731E-5,6.32196901300138E-5,3.6553831515554257E-7,2.4642029276217075E-9,6.641841286872632E-9,1.0834380529750221E-8,0.007034272439032621,0.007034272439032621,7.383264245818823E-6,6.957224812816784E-6,2.777643662778303E-6,1.816207036668587E-9,2.4879268614349483E-10,2.926985085934793E-14,2.9381581180594744E-14,0.007034272439032621,0.007034272439032621,2.9505307193086863E-12,2.721636110346529E-10,5.814492829051405E-12,6.518283057127033E-5,1.4957908839734084E-5,3.4241056090011533E-4,2.5782823584392846E-4,0.007034272439032621,0.007034272439032621,0.004783534931790742,3.5760096773937607E-4,2.930248116051164E-4,0.012811887987849914,9.593102991236757E-4,0.00895775485181629,0.004850234356358452,0.007034272439032621,0.007034272439032621,0.01278809051076332,0.039170913508658325,0.014127425593094765,2.8341479615230884E-12,2.1188985328463208E-14,2.805320926663285E-14,1.9393732852277392E-14,0.007034272439032621,0.007034272439032621,6.176923901246875E-7,6.55900920896554E-6,2.143097818815873E-6,5.622260072586612E-12,3.561307512629059E-8,9.714192910105643E-9,1.1149189100259409E-8,0.007034272439032621,0.007034272439032621,7.188335081738589E-8,1.227584391799553E-5,4.4068580288246204E-7,
